TotalFile:87245	PakTime:2011-12-8 10:57:19	PakTimeSave:4ee0278f	CRC:66097dc7
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
82930	f3def4b4	2006-12-9 20:2:57	\maps\江南区\罗霄山\罗霄山\v_092\120_region_s.dat	2100	108	4	82ce640f
82931	f3defee9	2007-11-9 0:33:39	\maps\特殊用地\炎帝宝藏\v_108\112_region_s.dat	2100	155	4	b8877aa6
82932	f3df108c	2008-9-28 0:32:55	\maps\特殊用地\荒漠战场\v_103\134_region_s.dat	2100	213	4	4767b895
82933	f3e0fa23	2010-5-26 9:14:52	\maps\特殊用地\qichengdazhan\fengxiangzhanchang\v_105\109_region_s.dat	2100	213	4	9db17b22
82934	f3e19704	2006-12-9 20:3:45	\maps\西北南区\永乐镇\v_086\116_region_s.dat	2100	21	4	56f41d35
82935	f3e1db5f	2007-11-9 0:33:39	\maps\特殊用地\炎帝宝藏\v_112\109_region_s.dat	2100	79	4	283c0c84
82936	f3e21964	2006-12-9 20:2:57	\maps\江南区\临安\临安\v_100\085_region_s.dat	2219	247	4	69a5b905
82937	f3e268cf	2006-12-9 20:3:44	\maps\西北南区\秦陵\秦始皇陵地下一层\v_102\095_region_s.dat	2234	161	4	92161ba
82938	f3e2b98e	2006-12-9 20:4:42	\maps\中原南区\扬州\v_100\101_region_s.dat	2206	244	4	4b2f099e
82939	f3e4d9b8	2006-12-9 20:3:49	\maps\西南北区\剑阁西南\v_111\215_region_s.dat	2100	228	4	60f5b6e4
82940	f3e77442	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_104\115_region_s.dat	2173	243	4	707773d1
82941	f3e7eb62	2006-12-9 20:3:6	\maps\两湖区\天王帮\前殿\v_099\098_region_s.dat	2100	45	4	bbb7b50a
82942	f3e80ee2	2010-5-19 10:1:6	\maps\特殊用地\qichengdazhan\bianjingzhanchang\v_109\116_region_s.dat	2100	161	4	4eba54e1
82943	f3e82616	2006-12-9 20:3:45	\maps\西北南区\永乐镇\v_086\107_region_s.dat	2100	130	4	c7ef8223
82944	f3e92c93	2006-12-9 20:4:21	\maps\中原北区\汴京\铁塔迷宫\v_094\107_region_s.dat	2173	207	4	6d3cd4c5
82945	f3eac2ca	2006-12-9 20:3:37	\maps\西北北区\药王谷\雪豹洞三层\v_103\097_region_s.dat	2100	105	4	86ea5f78
82946	f3eb15fc	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山洞二层\v_092\107_region_s.dat	2173	210	4	3c9c6d96
82947	f3eb570c	2006-12-9 20:3:15	\maps\特殊用地\任务用地\信使任务\风之骑\v_087\084_region_s.dat	2100	148	4	8b0992c5
82948	f3ebec02	2006-12-9 20:2:57	\maps\江南区\罗霄山\罗霄山\v_083\121_region_s.dat	2100	177	4	9ffa0832
82949	f3ec711d	2011-6-27 18:6:18	\maps\特殊用地\yandibaozangzhunbeiditu\v_124\112_region_s.dat	2100	27	4	53248e45
82950	f3ecb23b	2006-12-9 20:3:52	\maps\西南北区\江津村\v_184\221_region_s.dat	2356	183	4	e221a50f
82951	f3ecc0bf	2006-12-9 20:4:32	\maps\中原南区\稻香村\v_090\112_region_s.dat	2295	135	4	e97d72e7
82952	f3ed43d5	2010-5-19 9:58:28	\maps\特殊用地\qichengdazhan\linanzhanchang\v_113\127_region_s.dat	2100	190	4	caa566d3
82953	f3eefee6	2006-12-9 20:3:7	\maps\特殊用地\帮会擂台\v_100\094_region_s.dat	2100	122	4	dec7892b
82954	f3ef822a	2006-12-9 20:3:53	\maps\西南北区\青城山\青城山\v_136\123_region_s.dat	2187	165	4	ff270bd7
82955	f3f0ab39	2006-12-9 20:4:32	\maps\中原南区\伏牛山\伏牛山东\v_105\112_region_s.dat	2173	212	4	c50c2428
82956	f3f0c98a	2006-12-9 20:3:38	\maps\西北南区\凤翔\v_100\118_region_s.dat	2265	279	4	ca367be6
82957	f3f1be4b	2006-12-9 20:3:42	\maps\西北南区\华山派\华山派\v_099\098_region_s.dat	2100	172	4	54d9c92d
82958	f3f22113	2010-5-19 9:23:0	\maps\特殊用地\qichengdazhan\chengduzhanchang\v_100\106_region_s.dat	2100	183	4	7223c4bd
82959	f3f26980	2006-12-9 20:2:57	\maps\江南区\临安\临安\v_096\113_region_s.dat	2100	117	4	21729989
82960	f3f2db04	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞1\v_098\092_region_s.dat	2417	191	4	be33f333
82961	f3f39b7e	2006-12-9 20:2:56	\maps\东北区\长白山\长白山南\v_081\059_region_s.dat	2100	126	4	9392be87
82962	f3f3a8f5	2011-6-1 10:38:7	\maps\特殊用地\yuegemigu\v_104\138_region_s.dat	2100	284	4	a17bcebb
82963	f3f52134	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山洞二层\v_100\096_region_s.dat	2173	98	4	2b73034b
82964	f3f58eb0	2006-12-9 20:4:5	\maps\西南南区\天龙寺\天龙寺\v_081\094_region_s.dat	2100	236	4	7c9b2d92
82965	f3f5dc7f	2006-12-9 20:2:56	\maps\江南区\临安\临安\v_088\067_region_s.dat	2295	265	4	738226a
82966	f3f60567	2010-5-19 10:2:51	\maps\特殊用地\qichengdazhan\yangzhouzhanchang\v_097\119_region_s.dat	2100	103	4	8f2902da
82967	f3f6aaa4	2006-12-9 20:4:33	\maps\中原南区\丐帮\地下迷宫二层\v_099\098_region_s.dat	2100	105	4	23fe92b3
82968	f3f7bdd0	2006-12-9 20:2:58	\maps\两湖区\巴陵县\v_102\096_region_s.dat	2100	40	4	97310926
82969	f3f7e266	2006-12-9 20:4:21	\maps\中原北区\汴京\铁塔迷宫2\v_097\107_region_s.dat	2100	128	4	6d44a910
82970	f3f7e283	2006-12-9 20:3:44	\maps\西北南区\剑阁西北\经皇洞迷宫\v_111\100_region_s.dat	2173	146	4	bef3cba4
82971	f3f8874b	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_088\123_region_s.dat	2100	61	4	57d2e5ab
82972	f3fa408e	2006-12-9 20:4:39	\maps\中原南区\武当派\武当派\v_105\102_region_s.dat	2173	222	4	151b1b11
82973	f3faa121	2006-12-9 20:4:22	\maps\中原北区\风陵渡\v_089\072_region_s.dat	2173	65	4	ca12102d
82974	f3fb5570	2006-12-9 20:3:53	\maps\西南北区\青城山\青城山\v_117\127_region_s.dat	2173	180	4	3acac5aa
82975	f3fcba4f	2006-12-9 20:3:58	\maps\西南南区\翠烟门\翠烟\v_054\024_region_s.dat	2100	136	4	96bc845e
82976	f3fd6723	2006-12-9 20:2:57	\maps\江南区\清溪洞迷宫\v_088\105_region_s.dat	2173	101	4	7155d6db
82977	f3fe6414	2006-12-9 20:3:58	\maps\西南南区\翠烟门\翠烟\v_057\005_region_s.dat	2100	47	4	a77898fd
82978	f3ffcf88	2006-12-9 20:3:6	\maps\两湖区\武陵山\武陵\v_080\090_region_s.dat	2100	193	4	33c16481
82979	f3ffd7a0	2006-12-9 20:3:28	\maps\特殊用地\营寨战场\v_089\087_region_s.dat	2100	41	4	ef80648a
82980	f40118a8	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山\v_088\094_region_s.dat	2100	69	4	30c31af
82981	f401bf02	2006-12-9 20:4:43	\maps\中原南区\阳中洞迷宫\v_097\085_region_s.dat	2173	258	4	db78cc12
82982	f402638d	2006-12-9 20:3:8	\maps\特殊用地\河滨战场\v_083\093_region_s.dat	2100	156	4	feddafa4
82983	f402adff	2010-6-13 10:17:37	\maps\特殊用地\qichengdazhan\dalizhanchang\v_091\120_region_s.dat	2100	63	4	630e6f20
82984	f4037d0d	2006-12-9 20:3:27	\maps\特殊用地\圣诞地图\v_095\099_region_s.dat	2100	201	4	9a5681ec
82985	f4040511	2006-12-9 20:3:14	\maps\特殊用地\任务用地\信使任务\风之骑\v_083\087_region_s.dat	2100	104	4	7da5f805
82986	f404ddf0	2006-12-9 20:2:58	\maps\江南区\西山屿\v_093\080_region_s.dat	2100	30	4	c3bdc48b
82987	f40504e6	2010-5-19 9:24:9	\maps\特殊用地\qichengdazhan\chengduzhanchang\v_114\102_region_s.dat	2100	202	4	de0e49e1
82988	f4052e73	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_094\101_region_s.dat	2100	152	4	ba1a033b
82989	f4054ef5	2006-12-9 20:3:8	\maps\特殊用地\河滨战场\v_078\101_region_s.dat	2100	23	4	f1e88a5a
82990	f4067345	2006-12-9 20:4:37	\maps\中原南区\蜀冈山\蜀冈山\v_102\120_region_s.dat	2234	135	4	110ba64c
82991	f40757c1	2006-12-9 20:3:48	\maps\西南北区\成都\成都\v_162\190_region_s.dat	2100	202	4	bda23439
82992	f407b4d6	2006-12-9 20:3:8	\maps\特殊用地\界桥战场\v_096\085_region_s.dat	2100	142	4	a45b4051
82993	f40877cb	2006-12-9 20:3:48	\maps\西南北区\峨嵋派\峨嵋派\v_159\120_region_s.dat	2234	222	4	21c7af9a
82994	f408ef35	2006-12-9 20:3:28	\maps\西北北区\黄河源头\老虎洞迷宫\v_105\097_region_s.dat	2100	188	4	35fad777
82995	f4094486	2011-6-1 10:38:58	\maps\特殊用地\yuegemigu\v_135\138_region_s.dat	2100	201	4	38cf5ada
82996	f409b054	2006-12-9 20:4:38	\maps\中原南区\武当派\井底迷宫\v_099\081_region_s.dat	2417	266	4	edfc4ab5
82997	f40ab5cd	2006-12-9 20:4:3	\maps\西南南区\石鼓镇\v_089\100_region_s.dat	2295	184	4	a04aed93
82998	f40aebf0	2006-12-9 20:3:49	\maps\西南北区\芙蓉洞迷宫\v_099\098_region_s.dat	2173	159	4	21b25642
82999	f40b8f8c	2006-12-9 20:3:7	\maps\特殊用地\冲锋战场\v_100\102_region_s.dat	2100	133	4	b23636fd
83000	f40ba334	2006-12-9 20:3:8	\maps\特殊用地\河滨战场\v_089\098_region_s.dat	2100	140	4	b651e31e
83001	f40c8e0a	2011-6-1 10:38:29	\maps\特殊用地\yuegemigu\v_118\125_region_s.dat	2100	270	4	dd2af9da
83002	f40d4982	2006-12-9 20:3:6	\maps\两湖区\武陵山\武陵\v_084\102_region_s.dat	2100	44	4	50b2a0bf
83003	f40d6216	2010-11-22 9:15:50	\maps\特殊用地\tianchimijing1\v_105\102_region_s.dat	2100	154	4	c6c9130e
83004	f40df283	2006-12-9 20:3:27	\maps\特殊用地\圣诞地图\v_090\096_region_s.dat	2100	199	4	753850f0
83005	f40e6846	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_104\101_region_s.dat	2100	30	4	80b7ca65
83006	f40ee569	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞2\v_100\116_region_s.dat	2417	293	4	1443d5cf
83007	f40eed6e	2006-12-9 20:3:53	\maps\西南北区\青城山\青城山\v_121\155_region_s.dat	2173	121	4	885272ae
83008	f410dd0a	2006-12-9 20:2:59	\maps\两湖区\神农架\山宝洞迷宫\v_101\099_region_s.dat	2100	146	4	c0baac8c
83009	f4115a79	2008-7-3 12:22:20	\maps\特殊用地\金石山战场\v_127\111_region_s.dat	2100	98	4	98805a7c
83010	f411ea18	2006-12-9 20:3:38	\maps\西北南区\凤翔\v_101\108_region_s.dat	2173	249	4	e91cf413
83011	f412833c	2008-8-21 15:25:21	\maps\特殊用地\箭塔战场\v_111\108_region_s.dat	2100	83	4	af12b973
83012	f41368e1	2006-12-9 20:3:54	\maps\西南北区\青城山\响水洞迷宫\v_095\134_region_s.dat	2100	178	4	9ffe4422
83013	f4139862	2006-12-9 20:4:2	\maps\西南南区\点苍山\点苍山\v_088\101_region_s.dat	2128	218	4	6a1f3054
83014	f413c1ed	2006-12-9 20:2:57	\maps\江南区\临安\临安.wor	291	216	4	74535d33
83015	f4142f64	2006-12-9 20:3:35	\maps\西北北区\莫高窟\v_097\104_region_s.dat	2295	99	4	6e25c56a
83016	f414855e	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞2\v_101\100_region_s.dat	2173	222	4	4c56f04b
83017	f414cb9e	2006-12-9 20:2:57	\maps\江南区\罗霄山\两水洞迷宫\v_091\099_region_s.dat	2234	189	4	7bdd4532
83018	f41592ac	2010-5-19 9:54:45	\maps\特殊用地\qichengdazhan\xiangyangzhanchang\v_098\105_region_s.dat	2100	99	4	562d46fc
83019	f4165a97	2011-6-27 18:5:53	\maps\特殊用地\yandibaozangzhunbeiditu\v_118\104_region_s.dat	2100	111	4	cbd53825
83020	f417b747	2006-12-9 20:4:32	\maps\中原南区\伏牛山\伏牛山东\v_094\102_region_s.dat	2100	203	4	97ce2fe2
83021	f418af44	2006-12-9 20:3:59	\maps\西南南区\大理\大理府\v_095\104_region_s.dat	2100	110	4	60884364
83022	f418b901	2006-12-9 20:3:48	\maps\西南北区\峨嵋派\峨嵋派\v_151\131_region_s.dat	2100	140	4	182e2236
83023	f4193cf1	2010-11-22 9:15:37	\maps\特殊用地\tianchimijing1\v_095\101_region_s.dat	2100	125	4	e77c47cf
83024	f4199939	2006-12-9 20:3:48	\maps\西南北区\成都\成都信相寺后院地道迷宫\v_103\106_region_s.dat	2100	155	4	1c924a1
83025	f41a397e	2011-6-1 10:38:46	\maps\特殊用地\yuegemigu\v_128\139_region_s.dat	2100	264	4	aa3bb3f5
83026	f41be15d	2006-12-9 20:4:31	\maps\中原北区\朱仙镇\v_097\097_region_s.dat	2417	287	4	ad2a1fd4
83027	f41c2e3e	2006-12-9 20:3:6	\maps\两湖区\天王帮\天王岛山洞\v_098\117_region_s.dat	2100	151	4	5e42514e
83028	f41c6ef0	2006-12-9 20:2:56	\maps\江南区\临安\临安\v_073\085_region_s.dat	2173	208	4	58d9da37
83029	f41db71e	2010-5-19 10:2:1	\maps\特殊用地\qichengdazhan\bianjingzhanchang\v_118\113_region_s.dat	2100	41	4	d52b882c
83030	f41ea9e4	2006-12-9 20:3:49	\maps\西南北区\剑阁西南\v_115\193_region_s.dat	2100	62	4	52760dfa
83031	f41f2221	2010-5-19 9:24:2	\maps\特殊用地\qichengdazhan\chengduzhanchang\v_112\123_region_s.dat	2100	197	4	a57dbcc3
83032	f41f86ff	2011-6-1 10:38:36	\maps\特殊用地\yuegemigu\v_122\149_region_s.dat	2100	186	4	121f38a2
83033	f4201668	2006-12-9 20:4:22	\maps\中原北区\飞天洞迷宫\v_111\107_region_s.dat	2100	101	4	6e59dfdc
83034	f421ddb7	2010-5-19 9:58:25	\maps\特殊用地\qichengdazhan\linanzhanchang\v_113\109_region_s.dat	2100	51	4	533b8a13
83035	f4243036	2006-12-9 20:3:8	\maps\特殊用地\河滨战场\v_074\084_region_s.dat	2100	43	4	29967106
83036	f4243238	2006-12-9 20:2:56	\maps\江南区\临安\临安\v_092\094_region_s.dat	2100	181	4	87d320a
83037	f424f704	2006-12-9 20:4:29	\maps\中原北区\天忍教\天忍教圣洞1\v_097\114_region_s.dat	2100	35	4	7c54da50
83038	f4260a61	2011-8-10 10:14:16	\maps\特殊用地\yuegedao\v_096\082_region_s.dat	2100	61	4	11cb4fd8
83039	f4267cc7	2006-12-9 20:3:35	\maps\西北北区\莫高窟\v_097\120_region_s.dat	2100	172	4	ddc14dc9
83040	f426e10a	2006-12-9 20:4:3	\maps\西南南区\点苍山\凤眼洞迷宫\v_101\110_region_s.dat	2173	124	4	ca46ddb0
83041	f42826bf	2006-12-9 20:4:33	\maps\中原南区\丐帮\地下迷宫四层\v_101\098_region_s.dat	2100	95	4	6fb2e4cd
83042	f4286d9c	2006-12-9 20:2:58	\maps\江南区\雁荡山\雁荡山\v_097\076_region_s.dat	2173	184	4	7518f87a
83043	f42898fd	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_099\079_region_s.dat	2100	182	4	ef45dc25
83044	f42acec4	2007-5-17 2:40:23	\maps\特殊用地\武林第一帮\v_092\113_region_s.dat	2100	146	4	582b20cc
83045	f42dd36e	2006-12-9 20:3:48	\maps\西南北区\峨嵋派\峨嵋派\v_158\141_region_s.dat	2100	183	4	aea8ad2d
83046	f42dfc99	2006-12-9 20:3:39	\maps\西北南区\凤翔\v_103\080_region_s.dat	2100	23	4	450594fe
83047	f42e1331	2011-6-1 10:38:14	\maps\特殊用地\yuegemigu\v_109\113_region_s.dat	2100	98	4	5f130688
83048	f42fddc0	2006-12-9 20:4:20	\maps\中原北区\汴京\汴京\v_077\130_region_s.dat	2602	337	4	6f95dc18
83049	f43059ba	2006-12-9 20:4:42	\maps\中原南区\扬州\v_099\118_region_s.dat	2100	128	4	c87b0276
83050	f431bacd	2006-12-9 20:2:57	\maps\江南区\五毒教\五毒\v_090\102_region_s.dat	2234	233	4	403553af
83051	f432369f	2006-12-9 20:4:42	\maps\中原南区\演武场一\v_102\106_region_s.dat	2100	77	4	a0d7958a
83052	f43273d3	2006-12-9 20:2:56	\maps\东北区\临渝关\v_104\114_region_s.dat	2539	181	4	5ba2de8f
83053	f434acc1	2006-12-9 20:3:8	\maps\特殊用地\河滨战场\v_096\093_region_s.dat	2100	32	4	d7ab1e36
83054	f435ca16	2006-12-9 20:3:43	\maps\西北南区\剑阁西北\金光洞迷宫\v_092\101_region_s.dat	2100	164	4	74aea1aa
83055	f4379e39	2006-12-9 20:4:36	\maps\中原南区\蜀冈山\荐菊洞密宫\v_097\097_region_s.dat	2100	113	4	fc9e634b
83056	f437f32e	2006-12-9 20:4:34	\maps\中原南区\丐帮\丐帮\v_088\089_region_s.dat	2100	57	4	87a5d506
83057	f4384aab	2006-12-9 20:3:58	\maps\西南南区\翠烟门\翠烟\v_055\016_region_s.dat	2100	222	4	ac98f7e1
83058	f4395ba6	2006-12-9 20:4:19	\maps\西南南区\天龙寺\天龙寺\v_096\099_region_s.dat	2100	200	4	69244c00
83059	f43965f3	2006-12-9 20:2:56	\maps\江南区\临安\临安\v_085\111_region_s.dat	2173	157	4	af308e86
83060	f439e954	2010-12-27 17:20:34	\maps\特殊用地\jianzhong\v_104\141_region_s.dat	2100	45	4	d9951e21
83061	f43a4272	2006-12-7 8:13:7	\maps\特殊用地\剑门关ib\v_110\121_region_s.dat	2100	30	4	f4f36537
83062	f43baac2	2010-6-13 10:17:50	\maps\特殊用地\qichengdazhan\dalizhanchang\v_094\105_region_s.dat	2100	26	4	9b6036c4
83063	f43bb088	2006-12-9 20:3:47	\maps\西南北区\成都\成都\v_152\211_region_s.dat	2609	327	4	e24e4f01
83064	f43e0606	2010-11-17 15:51:39	\maps\特殊用地\jianzhong\trap-21上边界\00000.ini	86	81	4	5bd9acf3
83065	f43e6367	2006-12-9 20:4:3	\maps\西南南区\点苍山\凤眼洞迷宫\v_095\116_region_s.dat	2173	136	4	3b35e715
83066	f43fbaf3	2006-12-9 20:2:57	\maps\江南区\罗霄山\罗霄山\v_097\098_region_s.dat	2100	224	4	984032b6
83067	f4408b0b	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞2\v_098\106_region_s.dat	2478	213	4	b6326638
83068	f441323e	2006-12-9 20:2:57	\maps\江南区\罗霄山\罗霄山\v_085\116_region_s.dat	2100	138	4	471495fc
83069	f441faa1	2006-12-9 20:3:40	\maps\西北南区\华山绝顶\v_090\096_region_s.dat	2100	40	4	3bcd5842
83070	f4434f31	2010-5-19 10:3:33	\maps\特殊用地\qichengdazhan\yangzhouzhanchang\v_104\116_region_s.dat	2100	191	4	2095bfc9
83071	f4447321	2006-12-9 20:2:57	\maps\江南区\武夷山\玉华洞迷宫\v_091\097_region_s.dat	2100	145	4	a37ad66
83072	f444db10	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_104\114_region_s.dat	2100	142	4	557c0909
83073	f4458755	2006-12-9 20:4:28	\maps\中原北区\宋金战场\v_136\053_region_s.dat	2100	134	4	18b5b2ad
83074	f4470e28	2006-12-9 20:3:48	\maps\西南北区\成都\成都信相寺后院地道迷宫\v_098\110_region_s.dat	2173	185	4	f29c5eca
83075	f447432b	2006-12-9 20:3:44	\maps\西北南区\秦陵\秦陵\v_080\156_region_s.dat	2100	205	4	bf79af5f
83076	f447750a	2006-12-9 20:3:47	\maps\西南北区\成都\成都\v_154\193_region_s.dat	2100	239	4	f9747564
83077	f4482562	2006-12-9 20:2:57	\maps\江南区\清溪洞迷宫\v_086\096_region_s.dat	2100	41	4	85ae590b
83078	f4488100	2006-12-9 20:2:58	\maps\江南区\西山屿\v_098\073_region_s.dat	2234	74	4	aa1585ed
83079	f4498548	2006-12-9 20:4:33	\maps\中原南区\丐帮\地下迷宫三层\v_098\095_region_s.dat	2100	133	4	a25f23b
83080	f44a482a	2006-12-9 20:3:34	\maps\西北北区\莫高窟\v_086\121_region_s.dat	2100	102	4	a2fe55ea
83081	f44a74c8	2010-5-19 9:54:25	\maps\特殊用地\qichengdazhan\xiangyangzhanchang\v_094\095_region_s.dat	2100	104	4	3b55d2b1
83082	f44aac45	2006-12-9 20:4:28	\maps\中原北区\宋金战场\v_122\075_region_s.dat	2215	329	4	70ce7a88
83083	f44b81b1	2010-5-19 9:23:54	\maps\特殊用地\qichengdazhan\chengduzhanchang\v_111\098_region_s.dat	2100	126	4	caa4d421
83084	f44ba6d2	2006-12-9 20:4:34	\maps\中原南区\丐帮\丐帮\v_092\104_region_s.dat	2100	145	4	fd833e18
83085	f44c56dc	2006-12-9 20:3:57	\maps\西南南区\翠烟门\翠烟\v_030\049_region_s.dat	2234	128	4	52e5cdb8
83086	f44c719e	2006-12-9 20:4:21	\maps\中原北区\汴京\汴京\v_113\118_region_s.dat	2356	159	4	524b4bfa
83087	f44cdb9c	2006-12-9 20:3:36	\maps\西北北区\沙漠迷宫\沙漠山洞2\v_096\111_region_s.dat	2100	146	4	57fd2e99
83088	f44ce182	2010-5-19 10:1:26	\maps\特殊用地\qichengdazhan\bianjingzhanchang\v_112\109_region_s.dat	2100	204	4	f53c4764
83089	f44db2f3	2006-12-9 20:4:24	\maps\中原北区\少林派\少林派\v_094\118_region_s.dat	2173	193	4	8f91ae90
83090	f44f802c	2006-12-9 20:2:58	\maps\两湖区\巴陵县\v_106\109_region_s.dat	2234	124	4	f31a8421
83091	f44ff082	2006-12-9 20:4:42	\maps\中原南区\演武场一\v_103\097_region_s.dat	2128	181	4	86dbad4e
83092	f4502e55	2010-5-19 10:3:12	\maps\特殊用地\qichengdazhan\yangzhouzhanchang\v_101\120_region_s.dat	2100	192	4	9ce00084
83093	f4504583	2006-12-9 20:2:56	\maps\东北区\漠北草原\v_097\083_region_s.dat	2100	39	4	b49c5505
83094	f4504d25	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_091\094_region_s.dat	2100	53	4	476b2c36
83095	f4505775	2006-12-9 20:3:6	\maps\两湖区\武陵山\白水洞迷宫\v_097\102_region_s.dat	2234	310	4	8917c3c9
83096	f451ae88	2008-7-3 12:22:10	\maps\特殊用地\金石山战场\v_119\112_region_s.dat	2100	170	4	6280c403
83097	f453e4c4	2006-12-9 20:3:6	\maps\两湖区\武陵山\武陵\v_094\115_region_s.dat	2356	214	4	b2461acc
83098	f4543f69	2006-12-9 20:3:7	\maps\特殊用地\长歌门禁地\v_101\109_region_s.dat	2100	86	4	c3748590
83099	f45538fc	2006-12-9 20:3:28	\maps\特殊用地\营寨战场\v_077\095_region_s.dat	2100	240	4	6049966e
83100	f455b1dd	2006-12-9 20:3:29	\maps\西北北区\龙门镇\v_132\108_region_s.dat	2100	219	4	637cf2c3
83101	f455cf2a	2006-12-9 20:3:59	\maps\西南南区\大理\大理府\v_110\108_region_s.dat	2295	154	4	c6507dbf
83102	f45610b0	2006-12-9 20:3:6	\maps\两湖区\武陵山\武陵\v_100\106_region_s.dat	2173	257	4	8f739e1b
83103	f4564ad7	2006-12-9 20:4:20	\maps\中原北区\汴京\汴京\v_085\083_region_s.dat	2356	251	4	bb0943c0
83104	f456d951	2006-12-9 20:4:38	\maps\中原南区\武当派\火狼洞迷宫\v_096\110_region_s.dat	2100	204	4	df5c4c05
83105	f4579bfd	2011-5-6 10:48:4	\maps\特殊用地\leitai\v_092\112_region_s.dat	2100	55	4	8ed5e963
83106	f457b969	2006-12-9 20:3:26	\maps\特殊用地\森林战场\v_081\098_region_s.dat	2100	92	4	1a794034
83107	f457f351	2006-12-9 20:3:59	\maps\西南南区\大理\大理府\v_102\079_region_s.dat	2398	255	4	827e1818
83108	f4595258	2006-12-9 20:4:3	\maps\西南南区\点苍山\凤眼洞迷宫\v_100\102_region_s.dat	2100	41	4	69cbfe46
83109	f459b54a	2006-12-9 20:2:58	\maps\江南区\雁荡山\羊角洞迷宫\v_104\114_region_s.dat	2100	53	4	cc252a4d
83110	f459fff3	2006-12-9 20:2:57	\maps\江南区\临安\临安\v_104\101_region_s.dat	2100	180	4	2986afb4
83111	f45afca8	2006-12-9 20:4:32	\maps\中原南区\伏牛山\伏牛山东\v_105\128_region_s.dat	2100	64	4	b674291d
83112	f45b62c8	2006-12-9 20:3:27	\maps\特殊用地\卫国战争\烽火连城新地图\v_086\130_region_s.dat	2100	169	4	8e04c040
83113	f45db818	2006-12-9 20:4:42	\maps\中原南区\扬州\v_091\101_region_s.dat	2173	209	4	333ccada
83114	f45de950	2006-12-9 20:4:33	\maps\中原南区\伏牛山\伏牛山东\v_107\124_region_s.dat	2258	353	4	22f2c3d9
83115	f46237c4	2006-12-9 20:2:49	\maps\东北区\长白山\长白山北麓\v_115\099_region_s.dat	2100	23	4	513ebc5e
83116	f463999d	2006-12-9 20:3:28	\maps\西北北区\黄河源头\留仙洞四层\v_098\093_region_s.dat	2100	40	4	71dd625b
83117	f463b8c0	2006-12-9 20:2:57	\maps\江南区\五毒教\赤蝎寨\v_099\101_region_s.dat	2100	62	4	af8e3a43
83118	f4641c74	2006-12-9 20:4:20	\maps\中原北区\汴京\汴京\v_084\120_region_s.dat	2100	82	4	4f8e89e2
83119	f4654685	2006-12-9 20:2:56	\maps\江南区\临安\临安\v_089\060_region_s.dat	2173	188	4	bad6bef9
83120	f467b237	2006-12-9 20:4:42	\maps\中原南区\扬州\v_096\125_region_s.dat	2417	230	4	321e67ad
83121	f4681416	2006-12-9 20:2:58	\maps\两湖区\衡山派\衡山派\v_098\098_region_s.dat	2356	223	4	9363f1
83122	f4693007	2006-12-9 20:2:56	\maps\东北区\漠北草原\v_097\092_region_s.dat	308	78	4	68de934f
83123	f4693305	2006-12-9 20:2:57	\maps\江南区\武夷山\武夷山\v_080\081_region_s.dat	2234	219	4	249530df
83124	f469fc5d	2006-12-9 20:4:20	\maps\中原北区\汴京\汴京\v_097\116_region_s.dat	2100	161	4	6d83e7e7
83125	f46aab8d	2006-12-9 20:4:28	\maps\中原北区\天忍教\七杀洞迷宫\v_098\094_region_s.dat	2234	270	4	8f72084f
